Title;Price;Image;Link
【RGB DDR4 RAM】 Gigastone White RGB Game Pro Gaming RAM de Bureau 16 Go (2x8Go) DDR4 16Go DDR4-3200 MHz PC4-25600 Non tamponné Non ECC 1,35 V CL16 288 Broches UDIMM Mémoire RAM;59,99 €;https://m.media-amazon.com/images/I/51GMq76juSL._AC_UL320_.jpg;https://www.amazon.fr/Gigastone-DDR4-3200-PC4-25600-tamponn%C3%A9-Broches/dp/B0BSF5Q3F3/ref=sr_1_41?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278697&sprefix=ram%2Caps%2C131&sr=8-41
Kingston FURY Beast 32GB (2x16GB) 3200MHz DDR4 CL16 Mémoire Kit pour PC Kit de 2 KF432C16BB1K2/32;78,25 €;https://m.media-amazon.com/images/I/61uXihcspuL._AC_UL320_.jpg;https://www.amazon.fr/Kingston-3200MHz-M%C3%A9moire-KF432C16BB1K2-32/dp/B097K2WKZW/ref=sr_1_42?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278697&sprefix=ram%2Caps%2C131&sr=8-42
Corsair Vengeance RGB RS 64Go (2x32Go) DDR4 3600MHz C18 Mémoire de Bureau (Éclairage RGB Dynamique, Temps de Réponse Serrés, Compatible avec Intel & AMD 400/500 Series) Noir;161,88 €;https://m.media-amazon.com/images/I/71bOpUCORIL._AC_UL320_.jpg;https://www.amazon.fr/Corsair-Vengeance-%C3%89clairage-Dynamique-Compatible/dp/B09C5VPZN4/ref=sr_1_43?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278697&sprefix=ram%2Caps%2C131&sr=8-43
DDR3 1600 UDIMM PC3 12800U 8GB RAM, DDR3 1600MHz 8Go 2Rx8 PC3 12800U 240-Pin CL11 1.5V Mémoire pour Ordinateur de Bureau;14,99 €;https://m.media-amazon.com/images/I/51OFKmv5iXL._AC_UL320_.jpg;https://www.amazon.fr/12800U-1600MHz-240-Pin-M%C3%A9moire-Ordinateur/dp/B09YDB99W5/ref=sr_1_44?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278697&sprefix=ram%2Caps%2C131&sr=8-44
Corsair barette mémoire, Noir, 32 Go (2 x 16Go);105,88 €;https://m.media-amazon.com/images/I/81-5CKYWYyL._AC_UL320_.jpg;https://www.amazon.fr/Corsair-Vengeance-%C3%89clairage-Dynamique-Compatible/dp/B09C5VRSRG/ref=sr_1_45?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278697&sprefix=ram%2Caps%2C131&sr=8-45
Timetec 16 Go KIT (2x8Go) DDR3L 1333MHz PC3-10600 Non ECC Unbuffered 1.35V CL9 2Rx8 Dual Rank 240 Pin UDIMM Desktop PC RAM Module de mémoire Mise à Niveau;25,99 €;https://m.media-amazon.com/images/I/71H7IuiPNhL._AC_UL320_.jpg;https://www.amazon.fr/Timetec-1333MHz-PC3-10600-Unbuffered-Non-ECC/dp/B01NAXC8AQ/ref=sr_1_46?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278697&sprefix=ram%2Caps%2C131&sr=8-46
Timetec 16 Go KIT(2x8Go) DDR3L/DDR3 1600MHz PC3-12800 Non-ECC sans Tampon 1.35 V/1.5 V CL11 2Rx8 Double Rang 204 Broches SODIMM Ordinateur Portable PC mémoire RAM Module Mise à Niveau;26,49 €;https://m.media-amazon.com/images/I/514u5IKfR0L._AC_UL320_.jpg;https://www.amazon.fr/Timetec-PC3-12800-Unbuffered-Ordinateur-Portable/dp/B01NAXBSIY/ref=sr_1_47?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278697&sprefix=ram%2Caps%2C131&sr=8-47
Corsair Vengeance SODIMM 64Go (2x32Go) DDR4 2933MHz C19 Mémoire pour Ordinateur Portable/Notebook - Noir;142,88 €;https://m.media-amazon.com/images/I/71USnvbnjIL._AC_UL320_.jpg;https://www.amazon.fr/Corsair-Vengeance-SODIMM-2x32-DDR4/dp/B08GSRD34Y/ref=sr_1_48?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278697&sprefix=ram%2Caps%2C131&sr=8-48
DUOMEIQI Kit 16 Go (2X8 Go) DDR3 12800 1600 PC3L-12800U 8Go DDR3L Dimm 2Rx8 1,35 V / 1,5 V CL11 Mémoire RAM de Bureau pour Ordinateur de Bureau;24,99 €;https://m.media-amazon.com/images/I/71NKdlbCO4L._AC_UL320_.jpg;https://www.amazon.fr/DDR3-1600-UDIMM-PC3L-12800U/dp/B082NQ4144/ref=sr_1_49?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278697&sprefix=ram%2Caps%2C131&sr=8-49
Corsair Vengeance SODIMM 32Go (2x16Go) DDR4 2666MHz CL18 Mémoire pour Ordinateurs Portables (Support des Processeurs Intel Core™ i5 et i7 de 6ème génération) Noir;90,16 €;https://m.media-amazon.com/images/I/71USnvbnjIL._AC_UL320_.jpg;https://www.amazon.fr/Corsair-CMSX32GX4M2A2666C18-Vengeance-Ordinateur-Portable/dp/B01BGZEVHU/ref=sr_1_50?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278697&sprefix=ram%2Caps%2C131&sr=8-50
Timetec 32 Go KIT (2x16 Go) DDR4 3200MHz PC4-25600 Non-ECC sans Tampon 1.2V CL22 2Rx8 Double Rang 260 Broches SODIMM Ordinateur Portable PC Ordinateur mémoire RAM Module Mise à Niveau;67,99 €;https://m.media-amazon.com/images/I/718f84SxgmL._AC_UL320_.jpg;https://www.amazon.fr/Timetec-PC4-25600-Unbuffered-Compatible-Notebook/dp/B098TYN671/ref=sr_1_51?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278697&sprefix=ram%2Caps%2C131&sr=8-51
Corsair Vengeance SODIMM 32Go (2x16Go) DDR4 3200MHz C22 Mémoire pour Ordinateur Portable/Notebook - Noir;86,88 €;https://m.media-amazon.com/images/I/71USnvbnjIL._AC_UL320_.jpg;https://www.amazon.fr/Corsair-Vengeance-SODIMM-2x16-DDR4/dp/B08GSTF5NJ/ref=sr_1_52?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278697&sprefix=ram%2Caps%2C131&sr=8-52
Samsung 8GB PC3-12800 DDR3-1600MHz non-ECC Unbuffered CL11;18,00 €;https://m.media-amazon.com/images/I/41Z7iZWb8sL._AC_UL320_.jpg;https://www.amazon.fr/Samsung-PC3-12800-DDR3-1600MHz-non-ECC-Unbuffered/dp/B00KEAEVPG/ref=sr_1_53?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278697&sprefix=ram%2Caps%2C131&sr=8-53
Patriot Memory Kit de Mémoire Haute Performance Viper Steel DDR4 3733 MHz 16Go (2x8Go) C17 Gris;53,99 €;https://m.media-amazon.com/images/I/917jhv56PSL._AC_UL320_.jpg;https://www.amazon.fr/Patriot-Viper-m%C3%A9moire-Performance-Doubles/dp/B07N43CYMS/ref=sr_1_54?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278697&sprefix=ram%2Caps%2C131&sr=8-54
【DDR4 RAM】 Gigastone RAM de Bureau RAM 16Go (2x8Go) DDR4 16Go DDR4-2666MHz PC4-21300 Unbuffered Non-ECC 1.2V CL19 288-Pin/Broches UDIMM Mémoire RAM (Ordinateur de Bureau Uniquement);45,99 €;https://m.media-amazon.com/images/I/6119OwAZ28L._AC_UL320_.jpg;https://www.amazon.fr/Gigastone-PC4-21300-Unbuffered-Ordinateur-Lordinateur/dp/B08KGGPTYH/ref=sr_1_55?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278697&sprefix=ram%2Caps%2C131&sr=8-55
Kingston FURY Beast RGB 32GB (2x16GB) 3600MT/s DDR4 CL18 Mémoire Kit pour PC Kit de 2 KF436C18BBAK2/32;106,88 €;https://m.media-amazon.com/images/I/71nQp70NhYL._AC_UL320_.jpg;https://www.amazon.fr/Kingston-3600MHz-M%C3%A9moire-KF436C18BBAK2-32/dp/B097HPN1S3/ref=sr_1_56?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278697&sprefix=ram%2Caps%2C131&sr=8-56
Timetec 4 Go DDR3L/DDR3 1600MHz PC3-12800 Non-ECC sans Tampon 1.35 V/1.5 V CL11 2Rx8 Double Rang 204 Broches SODIMM Ordinateur Portable PC Ordinateur mémoire RAM Module Mise à Niveau;12,99 €;https://m.media-amazon.com/images/I/71zcVq2JO2L._AC_UL320_.jpg;https://www.amazon.fr/sspa/click?ie=UTF8&spc=MTozNzcyMTQ5MzQ0MTIxNjUxOjE2OTcyNzg2OTc6c3BfYnRmOjIwMDE0OTI2MjMwNzA4OjowOjo&url=%2FTimetec-PC3-12800-Unbuffered-Ordinateur-portable%2Fdp%2FB0145V6NUA%2Fref%3Dsr_1_57_sspa%3F__mk_fr_FR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3DINXW8WWGX0NU%26keywords%3Dram%26qid%3D1697278697%26sprefix%3Dram%252Caps%252C131%26sr%3D8-57-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
Kuesuny 8Go Kit(2x4Go) DDR3 1066MHz SODIMM Ram PC3-8500S CL7 204pin 1.5 V Non-ECC Mémoire RAM pour Ordinateur Portable Compatible with Intel Mac;17,89 €;https://m.media-amazon.com/images/I/71ivOB0lHSL._AC_UL320_.jpg;https://www.amazon.fr/sspa/click?ie=UTF8&spc=MTozNzcyMTQ5MzQ0MTIxNjUxOjE2OTcyNzg2OTc6c3BfYnRmOjMwMDA3MTA0NTAwNTQzMjo6MDo6&url=%2FKuesuny-PC3-8500S-Ordinateur-Portable-Compatible%2Fdp%2FB088TFZPJL%2Fref%3Dsr_1_58_sspa%3F__mk_fr_FR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3DINXW8WWGX0NU%26keywords%3Dram%26qid%3D1697278697%26sprefix%3Dram%252Caps%252C131%26sr%3D8-58-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
Mémoire RAM DDR4 : Gigastone pour ordinateur portable 16 Go DDR4 16 Go DDR4-2666 MHz PC4-21300 CL19 1,2 V 260 broches sans tampon SODIMM non ECC pour ordinateur portable (ordinateur portable;49,99 €;https://m.media-amazon.com/images/I/4119LGqPC5L._AC_UL320_.jpg;https://www.amazon.fr/sspa/click?ie=UTF8&spc=MTozNzcyMTQ5MzQ0MTIxNjUxOjE2OTcyNzg2OTc6c3BfYnRmOjMwMDAzMTMxOTQ1NTgzMjo6MDo6&url=%2FM%25C3%25A9moire-RAM-DDR4-Gigastone-ordinateur%2Fdp%2FB08KGL4Y9G%2Fref%3Dsr_1_59_sspa%3F__mk_fr_FR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3DINXW8WWGX0NU%26keywords%3Dram%26qid%3D1697278697%26sprefix%3Dram%252Caps%252C131%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
Module Mémoire RAM de PC, Mémoire RAM DDR3 2Go 1333MHz 240Pin pour Ordinateur de Bureau PC3-10600 pour Intel/AMD Carte Mère;22,19 €;https://m.media-amazon.com/images/I/515344euOFL._AC_UL320_.jpg;https://www.amazon.fr/sspa/click?ie=UTF8&spc=MTozNzcyMTQ5MzQ0MTIxNjUxOjE2OTcyNzg2OTc6c3BfYnRmOjIwMDQ5MjYwMDQ1ODA4OjowOjo&url=%2FModule-M%25C3%25A9moire-1333MHz-Ordinateur-PC3-10600%2Fdp%2FB08DG4HP1P%2Fref%3Dsr_1_60_sspa%3F__mk_fr_FR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3DINXW8WWGX0NU%26keywords%3Dram%26qid%3D1697278697%26sprefix%3Dram%252Caps%252C131%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
Ordinateur de bureau assemblé Intel Core i7-3770, RAM 16 Go DDR3, SSD 240 Go, disque dur 1 To, DVD-RW, HDMI VGA, Windows 10 Pro;299,90 €;https://m.media-amazon.com/images/I/41ibnom8s4L._AC_UL320_.jpg;https://www.amazon.fr/sspa/click?ie=UTF8&spc=MToyNjA3OTc5MjczNjcyNjUxOjE2OTcyNzg3MDk6c3BfYXRmX25leHQ6MjAwOTI2OTU2MjQ1OTg6OjA6Og&url=%2FOrdinateur-bureau-assembl%25C3%25A9-i7-3770-Windows%2Fdp%2FB08S38XJZM%2Fref%3Dsr_1_49_sspa%3F__mk_fr_FR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3DINXW8WWGX0NU%26keywords%3Dram%26qid%3D1697278709%26sprefix%3Dram%252Caps%252C131%26sr%3D8-49-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
Lexar SODIMM RAM DDR4 16Go, 3200 MHz Ram PC Portable, Mémoire pour Ordinateur Portable SODIMM, 260-Pin SO-DIMM, Mémoire RAM, Memoire Haute Performance (LD4AS016G-B3200ASST);33,99 €;https://m.media-amazon.com/images/I/71zWep+u5FL._AC_UL320_.jpg;https://www.amazon.fr/sspa/click?ie=UTF8&spc=MToxODg1NTY0MjI4MjkyNjUxOjE2OTcyNzg3MTE6c3BfYXRmX25leHQ6MzAwMDMzODE0ODUxMTMyOjowOjo&url=%2FLexar-Portable-Ordinateur-Performance-LD4AS016G-B3200ASST%2Fdp%2FB0C7Z41T6X%2Fref%3Dsr_1_97_sspa%3F__mk_fr_FR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3DINXW8WWGX0NU%26keywords%3Dram%26qid%3D1697278711%26sprefix%3Dram%252Caps%252C131%26sr%3D8-97-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
Crucial Pro RAM 32Go Kit (2x16Go) DDR5 5600MT/s (ou 5200MT/s ou 4800MT/s) Mémoire de Bureau CP2K16G56C46U5;95,99 €;https://m.media-amazon.com/images/I/41Un7nOsFyL._AC_UL320_.jpg;https://www.amazon.fr/sspa/click?ie=UTF8&spc=MToxODg1NTY0MjI4MjkyNjUxOjE2OTcyNzg3MTE6c3BfYXRmX25leHQ6MjAxNjUwODU2MTY5OTg6OjA6Og&url=%2FCrucial-2x16Go-5600MT-M%25C3%25A9moire-CP2K16G56C46U5%2Fdp%2FB0C2B7W1W4%2Fref%3Dsr_1_98_sspa%3F__mk_fr_FR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3DINXW8WWGX0NU%26keywords%3Dram%26qid%3D1697278711%26sprefix%3Dram%252Caps%252C131%26sr%3D8-98-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
Thermalright Peerless Assassin 120 SE Refroidisseur d'air CPU, PA120 SE, 6 caloducs refroidisseur de CPU, double ventilateur TL-C12C PWM,technologie AGHP, pour AMD AM4 AM5/Intel 1700/1150/1151/1200;39,90 €;https://m.media-amazon.com/images/I/71j6VKsz-fL._AC_UL320_.jpg;https://www.amazon.fr/sspa/click?ie=UTF8&spc=MToxODg1NTY0MjI4MjkyNjUxOjE2OTcyNzg3MTE6c3BfYXRmX25leHQ6MjAwNzM2NzYyODI2OTg6OjA6Og&url=%2FThermalright-Refroidisseur-refroidisseur-ventilateur-technologie%2Fdp%2FB09NSTR7JZ%2Fref%3Dsr_1_99_sspa%3F__mk_fr_FR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3DINXW8WWGX0NU%26keywords%3Dram%26qid%3D1697278711%26sprefix%3Dram%252Caps%252C131%26sr%3D8-99-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
Thermalright TL-S12W Lot de 3 ventilateurs de processeur 120 mm avec effet de lumière ARGB, PC PWM silencieux avec vitesse de 1500 tr/min, blanc;18,90 €;https://m.media-amazon.com/images/I/61LjggF6wcL._AC_UL320_.jpg;https://www.amazon.fr/sspa/click?ie=UTF8&spc=MToxODg1NTY0MjI4MjkyNjUxOjE2OTcyNzg3MTE6c3BfYXRmX25leHQ6MzAwMDM0OTc2NDE1NTMyOjowOjo&url=%2FThermalright-TL-S12W-ventilateurs-processeur-silencieux%2Fdp%2FB0C7B4NHK3%2Fref%3Dsr_1_100_sspa%3F__mk_fr_FR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3DINXW8WWGX0NU%26keywords%3Dram%26qid%3D1697278711%26sprefix%3Dram%252Caps%252C131%26sr%3D8-100-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
Kingston FURY Impact 64GB (2x32GB) 3200MHz DDR4 CL20 Mémoire d’ordinateur Portable Kit de 2 KF432S20IBK2/64;159,88 €;https://m.media-amazon.com/images/I/71Y1PMWsRaS._AC_UL320_.jpg;https://www.amazon.fr/Kingston-dordinateur-Portable-KF432S20IBK2-64/dp/B097QK6M3W/ref=sr_1_101?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-101
Corsair Vengeance LPX 16Go (1x16Go) DDR4 2400MHz C16 XMP 2.0 Kit de Mémoire Haute Performance - Noir;43,58 €;https://m.media-amazon.com/images/I/51O3wmuwT7L._AC_UL320_.jpg;https://www.amazon.fr/Corsair-Vengeance-2400MHz-M%C3%A9moire-Performance/dp/B01K3LTX8U/ref=sr_1_102?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-102
Samsung M471A1K43CB1-CRC Module de mémoire 8 Go DDR4 2400 MH 8 Go, 1 x 8 Go, DDR4, 2400 MHz, 260 Broches So-DIMM;35,90 €;https://m.media-amazon.com/images/I/51q8CblkF5L._AC_UL320_.jpg;https://www.amazon.fr/Samsung-M471A1K43CB1-CRC-2400MHz-module-m%C3%A9moire/dp/B06XPWJJPL/ref=sr_1_103?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-103
Timetec 32 Go KIT (2x16 Go) DDR4 2400MHz PC4-19200 Non-ECC sans Tampon 1.2V CL17 2Rx8 Double Rang 260 Broches SODIMM Ordinateur Portable PC Ordinateur mémoire RAM Module Mise à Niveau;67,99 €;https://m.media-amazon.com/images/I/41JSkSPxO3L._AC_UL320_.jpg;https://www.amazon.fr/Timetec-PC4-19200-Unbuffered-Notebook-Computer/dp/B07CMK3FKM/ref=sr_1_104?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-104
CORSAIR VENGEANCE DDR5 RAM 64Go (2x32Go) 5200MHz CL40 Intel XMP Compatible iCUE Mémoire d'Ordinateur - Noir (CMK64GX5M2B5200C40);198,89 €;https://m.media-amazon.com/images/I/61T907b5OaL._AC_UL320_.jpg;https://www.amazon.fr/Corsair-Vengeance-5200MHz-Optimis%C3%A9-Personnalisables/dp/B09R7S7PXC/ref=sr_1_105?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-105
Kingston Kit de mémoire de jeu pour ordinateur de bureau FURY Renegade RGB 32 Go (2 x 16 Go) 3600 MHz DDR4 CL16 Kit de 2, KF436C16RB1AK2/32;121,53 €;https://m.media-amazon.com/images/I/71enCfGMXHL._AC_UL320_.jpg;https://www.amazon.fr/Kingston-Renegade-3600MHz-KF436C16RB1AK2-32/dp/B097TQR9RF/ref=sr_1_106?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-106
QUMOX 8Go DDR4 2133 2133MHz PC4-17000 PC-17000 (260 PIN) SODIMM Mémoire RAM 8Go;20,99 €;https://m.media-amazon.com/images/I/61RwNABzfdL._AC_UL320_.jpg;https://www.amazon.fr/QUMOX-2133MHz-PC4-17000-PC-17000-M%C3%A9moire/dp/B07GPBK5YK/ref=sr_1_107?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-107
【DDR3 RAM】 Gigastone RAM de Bureau RAM 8Go DDR3 8Go DDR3-1600MHz PC3-12800 Unbuffered Non-ECC 1.5V CL11 240-Pin UDIMM Mémoire RAM pour Ordinateur de Bureau (Ordinateur de Bureau Uniquement);19,99 €;https://m.media-amazon.com/images/I/51XCXmRefkL._AC_UL320_.jpg;https://www.amazon.fr/Gigastone-PC3-12800-Unbuffered-Ordinateur-Lordinateur/dp/B08KGC9D18/ref=sr_1_108?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-108
Timetec 16 Go DDR4 2666MHz PC4-21300 Non ECC sans Tampon 1,2 V CL19 2Rx8 Double Rang 260 Broches SODIMM pour Ordinateur Portable Ordinateur Portable mémoire RAM Module de Mise à Niveau;36,99 €;https://m.media-amazon.com/images/I/41xIZSDGoEL._AC_UL320_.jpg;https://www.amazon.fr/Timetec-PC4-21300-Broches-Ordinateur-Portable/dp/B07N1WZNP7/ref=sr_1_109?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-109
Kit Barrettes mémoire 32Go (2x16Go) DIMM DDR4 G.Skill Trident Z Royal RGB PC4-25600 (3200 MHz) (Blanc) F4-3200C16D-32GTRS;133,56 €;https://m.media-amazon.com/images/I/61P2A6gFpXL._AC_UL320_.jpg;https://www.amazon.fr/G-Skill-Trident-F4-3200C16D-32GTRS-Module-m%C3%A9moire/dp/B07RDCXGVD/ref=sr_1_110?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-110
Samsung – Barrette de mémoire DDR3 SDRAM 8 Go;20,09 €;https://m.media-amazon.com/images/I/41H0tT2rAqL._AC_UL320_.jpg;https://www.amazon.fr/Samsung-M378B1G73QH0-CK0-8GB-DDR3-SDRAM/dp/B00G1H3U9Y/ref=sr_1_111?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-111
Patriot Memory Viper Elite II DDR4 3600 64Go (2x32Go) C20 Mémoire RAM Haute Performance XMP 2.0 Noir/Rouge;139,99 €;https://m.media-amazon.com/images/I/61n-vnPKoIS._AC_UL320_.jpg;https://www.amazon.fr/Patriot-Memory-2x32Go-M%C3%A9moire-Performance/dp/B0957W3DMM/ref=sr_1_112?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-112
QUMOX PC3-10600 16Go (2X 8Go) 204-Pin 1333MHz DDR3 SODIMM mémoire d'ordinateur Portable pour Apple Mac;26,99 €;https://m.media-amazon.com/images/I/71Sho9ksxFL._AC_UL320_.jpg;https://www.amazon.fr/QUMOX-PC3-10600-204-Pin-dordinateur-portable/dp/B013LD3V4Y/ref=sr_1_113?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-113
【DDR4 RAM】 Gigastone Black Game Pro Gaming RAM de Bureau 32Go (2x16Go) DDR4 32Go DDR4-3200 MHz PC4-25600 Non tamponné Non ECC 1,35 V CL16 288 Broches UDIMM Mémoire RAM;79,99 €;https://m.media-amazon.com/images/I/518d19abEkL._AC_UL320_.jpg;https://www.amazon.fr/Gigastone-DDR4-3200-PC4-25600-tamponn%C3%A9-Broches/dp/B0CB2Y62K6/ref=sr_1_114?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-114
RAM Gskill D5 6400 32GB C32 TridentZ Z5 K2;159,89 €;https://m.media-amazon.com/images/I/51cit0IE+rL._AC_UL320_.jpg;https://www.amazon.fr/RAM-Gskill-6400-32GB-TridentZ/dp/B09VM9DRFC/ref=sr_1_115?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-115
Rasalas Mémoire RAM SODIMM 8 Go PC3-12800 DDR3L 1600 MHz RAM RAM SODIMM 4 Go 2Rx8 PC3L-12800S DDR3 1600 1,35 V 204 Broches CL11 Mise à Niveau Rank Ordinateur Portable…;20,99 €;https://m.media-amazon.com/images/I/7100oC1JcrL._AC_UL320_.jpg;https://www.amazon.fr/Rasalas-PC3-12800-PC3L-12800S-Ordinateur-Portable/dp/B0BGPFTYY8/ref=sr_1_116?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-116
Crucial RAM 4Go DDR4 2666MHz CL19 Mémoire de Bureau CT4G4DFS8266;16,50 €;https://m.media-amazon.com/images/I/61j3CTxnXVL._AC_UL320_.jpg;https://www.amazon.fr/Crucial-CT4G4DFS8266-Module-m%C3%A9moire-DDR4/dp/B07GMRJTS9/ref=sr_1_117?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-117
